name,performance,dropout_status,course,forum_score
ad037e5d7764ec1e41388e06b64a15173d794398,0.01,1,1,0.12
ba9f72b81ae309be4896ae2d664c8275ca8dc89e,0.0,1,1,0.79
1388c9e129c808358e32979cd3f125b0727672eb,0.0,1,1,0.79
d31f6629f18543f16bb470c44bcde9f46d734f81,0.0,1,1,0.8
f31ebbdc83fddde9ce3fa7e4ba0de0d8bcfa88f0,0.0,1,1,0.34
56c473613921a459d60addf531f3356a02657a48,0.0,1,1,0.45
5eddf6ed4bf9207b51309b274211980f91d5355b,0.0,1,1,0.78
6584908fcdf2a41753e60abcf6e8dbb8af8ccc44,0.0,1,1,0.22
6a6f01374cb7b09c60a59365bc1ea5fca7cfc173,0.0,1,1,0.77
6720adf70f2c07599de3382ad6ca5fd43be0a191,0.0,1,1,0.47
c9e7131ef143f90207584dab4caaa3b75b634034,0.0,1,1,0.11
2cb94ade3cd08459b03a0689c3d6d3c8c23059a6,0.0,1,1,0.48
29a516dc4f17044af2bae288ff4039434d5fda85,0.01,1,1,0.33
4f339efef8a280102d92f1fc6dda9909358d13d4,0.0,1,1,0.32
79b04ab4787dc7d3aac404fd999799598746acd1,0.01,1,1,0.03
9e00965285a868ffae4f87ae0d719f7472f39d51,0.0,1,1,0.56
8112050c7186ce0c046042dfca837813097eb212,0.0,1,1,0.9
1b2dd99109257dc753d5ae8acbf8275f0f93d971,0.0,1,1,0.18
aa4c6ba8b3595e48aa094de4b1b3f0a785adffca,0.01,1,1,0.9
1af34692e545159b0ede98a1c6618a452a87ac41,0.03,1,1,0.64
93bfaf48cf52dcbe1295d94dc573556052b2b3b3,0.0,1,1,0.9
226daab6bec16a249ab7aed8bfc392e2321f1184,0.0,1,1,0.28
a4cc56adb6b9284ddbaf58a1bf55e9d35f7fcb86,0.0,1,1,0.72
c7fb1e41a9c9089b004d496949221031a33b4d26,0.0,1,1,0.56
dab0bc342a1720ec77eb580c53dedfbdca4842a3,0.0,1,1,0.13
143af30858ce3643fb8269322ef492076a739b5c,0.0,1,1,0.03
47a9c14014516e22cb0623718e9a575eb91d469a,0.0,1,1,0.63
010fdac4313f2445c491787e5169d478ff7bfa5d,0.0,1,1,0.36
99ec915a848eb55d39c5fc90ce2cddda9d05f5fa,0.0,1,1,0.31
be7439176a8f74353a4fdac9da4ed8acb2e0f64b,0.0,1,1,0.22
57b35581c1173b9c673de58cc0716e80f458a971,0.0,1,1,0.78
590690239dfed59e9978bc93d2c965b8bde647de,0.0,1,1,0.85
96db97017b6cda1e22310beaae67141b1ff1bc1d,0.0,1,1,0.35
a12186c01e63b7dab1b1e64a010c2829e2213106,0.0,1,1,0.24
23eeea76930992ee55b7b5cb650d81f122def7db,0.0,1,1,0.82
84a3183c468a5c5866924de0cf9feb6a7bc18abe,0.0,1,1,0.82
647381fb78c46b1c00f6701e924f670080f52d51,0.0,1,1,0.26
9a9c1ecf9029da7ad455eade8057eeb4804479cb,0.0,1,1,0.85
6427a2853dcf2c111d5a7ecbaab15605dba219e9,0.0,1,1,0.43
a03f8ef8999d996d4ca8b1cc56976275ba8de137,0.0,1,1,0.89
831a603d88fdf907095c9c436675ef43bc2fafdf,0.0,1,1,0.88
60340f0907aa828bc92d760bc0edff011e1e5e5a,0.02,1,1,0.45
a4d5d5ae28316f85f9bd7187222a3557743556e3,0.01,1,1,0.29
d616f9667fdf7c13e30a316dc2225a00fcaed8d0,0.0,1,1,0.89
a44fee92eb04e943044850474c219507779ecba3,0.0,1,1,0.11
9b03e9edac8885d8de20929fb598800130bac878,0.0,1,1,0.47
6dacea3569732bbc68bd47282a2eea5daea46f57,0.0,1,1,0.71
38cb385bba55ad5b424748105f06fc4e3b4794cd,0.0,1,1,0.05
54b8d4e649b1fca796122042b8790793f9058303,0.0,1,1,0.38
329bdf8147c25f4d4ed7ee12dbdfc19fc945257f,0.0,1,1,0.32
e799436fb0c7d4a3d7d46c0b5382e2f2fb48043d,0.0,1,1,0.38
3699bd70e01d4e2f9d7280c0603269ab5a2633a3,0.0,1,1,0.82
9051f7aeeeb1e53c7dbe26dbe369db1b4c297d5b,0.0,1,1,0.22
3052ff159d4a7c24a48b238b51cbe8cd53677fb2,0.0,1,1,0.8
d557d3ec87c54c8e6398e1f00e3e8f37fd0f88c7,0.0,1,1,0.68
f42cc41f50ace55a6bc55be880b08fa8d2a4dab1,0.0,1,1,0.48
22ac418eb37a5eef88b7b36b49b66a364a004e8e,0.0,1,1,0.74
2083a455040475ad23bb2512e33b6383200551e7,0.0,1,1,0.76
0c47722b00e5d7365e74e2893d10bf15b60b57a5,0.0,1,1,0.06
fb9423ef8979ed8253484074221578dbd54d3c08,0.0,1,1,0.38
b6b21bb9982e2052e5980254de11f27112d19449,0.0,1,1,0.59
540582a6055827df3c6a8cc19ea105d5f7ec9d72,0.0,1,1,0.49
8e3c7bcef5af0f79195f100a60883cc65ba485d8,0.0,1,1,0.24
d3e8615eaa210460a4db5131532086ad9a32d592,0.0,1,1,0.35
b33a02cd0f63c2315e41df79b597b75ab1ddee91,0.01,1,1,0.41
844cdba1db6c0998c3d17e24f92ededfa56321e7,0.0,1,1,0.77
e03619f7174037226569797054be4ae68555ba3f,0.0,1,1,0.87
72d4b9c0a255eddfa4da0a6a1023fd8ea4beb90a,0.0,1,1,0.61
94696d5c0b031c5322c039d3fc2dfb89ceefb762,0.0,1,1,0.76
aff010d1855114fbf29d1740a6596f414657eff9,0.0,1,1,0.35
6a746067729e35eb63b3167ef0089b2f6714c62c,0.01,1,1,0.13
6be1dd073b513fb4304096b6446694e2f4cea040,0.0,1,1,0.66
8c82a53031b35158f57d3759540317ad73ebcf86,0.0,1,1,0.65
0dde113a17a76e2d384f0b3cf63157e41b07e257,0.0,1,1,0.89
fbe68edd805d56514963796612bf4525166d49d0,0.0,1,1,0.13
542600cca6ee10ecf187df1ad4534eec8f3477a4,0.0,1,1,0.76
591825fbeb5a050d17f16a125e576007b008e8f5,0.0,1,1,0.71
5154b845eac3b1be9cf09576c497e0f4b4b73655,0.0,1,1,0.38
d4abf980ed85eca065048578688226bba0f0eeeb,0.0,1,1,0.28
d0e7c62a321bf717478213b2e8a79bc6491aceba,0.0,1,1,0.36
83ea9aa67b207976a7dc40585ac0240236f2f8f4,0.03,1,1,0.85
1240e4d910b5711504c2263fc02d7b5c3014bdb4,0.0,1,1,0.68
e62635a76f067de5c2b7dca9dbd5f0518f8d8a37,0.03,1,1,0.7
decf78c25b114fbadc8e2d9e911b46942c10e790,0.0,1,1,0.41
75da544b601e68b1ef1b5c57e8a90eb85408ebfd,0.0,1,1,0.34
c83fa5737b893f44525fb3b94d529c160a9dc85f,0.0,1,1,0.66
e7e6ce9ef94ce77d6b8d98e2e7580cd43189645c,0.03,1,1,0.06
ed49b8ddecefe842270a71371ef87af944af542f,0.0,1,1,0.73
27cb71ccf3386c259b37b6368cc0cd8ba92c09f4,0.0,1,1,0.18
ba521df4972554cfa6ca9fc966fb9db052c16b22,0.0,1,1,0.05
9351d2d1e66da0934e76c98f3969755d43ac1efb,0.0,1,1,0.58
578c9c10757a0a15511cfa23fe7c051ea067a7a9,0.0,1,1,0.68
bc33bc203526f2b017740689287d781911528277,0.0,1,1,0.89
431613b6aad0af7603807066261f2b3f5983b6fc,0.0,1,1,0.75
b3489aae7f267fb298d17d420501e2ecb1641d74,0.0,1,1,0.66
ee326b260b927406cad808b74d59af8a43940d77,0.0,1,1,0.79
3890fb13bb20df48a65b73b8821435705c16af71,0.0,1,1,0.08
797815fff0895dddb41a7eab14ede787a54b92fb,0.0,1,1,0.26
1f79b8e8f27dbfd9f5ae2134afd2d9d5c5233f55,0.0,1,1,0.64
4c7cf3a5258849b2739bfda29bbc178d04e96e23,0.0,1,1,0.59
6840fb453577ea39b81f9e5b632938838fb3151f,0.0,1,1,0.49
4d3ebd1ab949c38066c029090b470245ae51f20e,0.01,1,1,0.21
c875adddf20b6d9758df5429a6789cf9026bdc5f,0.0,1,1,0.32
8020d57530f285956df710d5332f0589df1f4ed2,0.0,1,1,0.64
142f9b796d3d56a4f3ea9d3f42c2f9131d0e8b7f,0.01,1,1,0.43
8f3b540aae79644f510c84123a37d3e1768118df,0.0,1,1,0.16
4dd5bc53c52852650b480aa5bf36ed775439f014,0.01,1,1,0.54
173326a958f93770ca26376ac6c0495a29dc62b4,0.0,1,1,0.48
7400874361537eb26dd76236e41eb7d5a40fbbd8,0.02,1,1,0.54
9be9fce55892df7795ed854ecaf800a6e555ff1e,0.0,1,1,0.23
6406a2b60329cb9a907f6097407097b0d30dc7d7,0.0,1,1,0.03
910fe04f7fe335a96997250d0e7652a08bb09324,0.0,1,1,0.72
4b8c4ffb25033b2753497f7000043c538ed9a947,0.01,1,1,0.58
b7c1f9e7ac203929c4b0008709ce6236a64c64c8,0.0,1,1,0.25
06536d251f2f983e8ae62171793593d39a4cf7c7,0.03,1,1,0.41
f23582eecdc4bad1bf1da0249f282febea785c3c,0.0,1,1,0.19
14a14d2597e0766402bd41efe63e2b7106f74f3f,0.0,1,1,0.62
66eb00cb2b7497b5232c78a43e407270e22f5092,0.0,1,1,0.08
8d738b717b89b7e2bccade212bb937261172fd24,0.0,1,1,0.2
759e259a5b31fe7cf85697cf3c50b3b8f1dcb3f8,0.0,1,1,0.17
cc3f3533fbd559c349a5ade7076452b31ec35cd6,0.01,1,1,0.25
ab03ea28321463942c43fcdb290247ac411dcdac,0.01,1,1,0.4
0a918f2e8c56efadb46f543b6d3c2f298e53862e,0.0,1,1,0.04
8c0ea0abb05709c271968ab695ac741ca352c444,0.0,1,1,0.07
64fc278fcfb3746c26c93f573d6e2aaa5a5961ae,0.0,1,1,0.03
89b7417bb8cb0a9820b4acad3fff0d89f94f49f3,0.0,1,1,0.38
f6d162b4cd83f72cf5e7b084e6e5bd12cf189bfc,0.0,1,1,0.01
f7c4c61c820dd27ba347a7c24a0ca4f9320638dd,0.0,1,1,0.7
75f739e96b2c4404c035798199b3ec1bf0118e34,0.0,1,1,0.18
e7bc005eb7051fff8b1d0a4943761c11287c279b,0.0,1,1,0.15
cb7bde7fa32a127ee612304e2fbe939c3429f50b,0.0,1,1,0.68
8a4ae6088d69d5a662370cc89b5b18af26a9fc05,0.0,1,1,0.56
0680055af86c8b19d2e6d3ddfa4f05669cd02b92,0.0,1,1,0.33
3db785cd1486d0eb2b5ea9ce8b6d1c42baca9fca,0.01,1,1,0.25
b000be279c0451ab1d823bb88280676e3bc39d5f,0.0,1,1,0.64
6369aca45dfb2cf14889ae7f8a21e90ce500300b,0.01,1,1,0.68
11e7610da605609336c9f49edfc36c3b3b66155e,0.0,1,1,0.66
fcec32fed8563a861baf5a3bfe18a40fb8a10810,0.0,1,1,0.43
d67c349c4c75a8dfe736eb09368edaa361f1b060,0.0,1,1,0.26
531fee64ce44339ba17dda3ce5ae1f0b5378de61,0.0,1,1,0.84
dc3855051b8fd6fe572129e704fe5c5931d7a8b4,0.0,1,1,0.23
675081315378b36a4019c0060b55124456e6bad9,0.0,1,1,0.04
cff65865e6cdd84aee6b430dbb05adea367dc018,0.0,1,1,0.21
15526fc2534860ebe01ba86290419e8b22ff9450,0.0,1,1,0.73
b716e54fa063cd78137593529bc35bacc380c0a5,0.0,1,1,0.86
28ea2ab3890159f1a570db755f1ff440223a777f,0.0,1,1,0.35
35634b895cbff506d506b6e658dc6110ff19a597,0.02,1,1,0.62
9a83d1a47fd14ade43ea8218f6b60c6b62d4f88b,0.0,1,1,0.73
96677640908889c9abc399a7fd72457dd4cf42db,0.02,1,1,0.77
00b6537eb5f63ebfa1b32b4e5af24756ea9e1836,0.0,1,1,0.07
2fa8bd5ca23f2b7ae4cb847fe4a8ae54ecd0fa4f,0.0,1,1,0.67
80d95f788dd045f3ea251deb8cf3da45a8bd00ed,0.0,1,1,0.44
b6660d564870434b74049a421d4343f43a7ee48f,0.0,1,1,0.04
32679479e79aa8e71aada4af5188270f9a4251f3,0.02,1,1,0.52
bd2ce1031e343fafd728e8b5264a4973a2821e97,0.0,1,1,0.35
3e094a6fbb5daf1496a9e715cf6779ae4ad98509,0.0,1,1,0.65
566941ef4bbc565be1913204f6b4aa432f25fac9,0.0,1,1,0.34
9fd3930a0421aac98c18587799d8ab993a4f0fba,0.0,1,1,0.59
54587c1163cae8c8e9a518875462f8a4823f576d,0.0,1,1,0.7
f127d9d48b53be964f576e96084b424b9c47598d,0.01,1,1,0.83
743e5856a09b1fab122d7ea4cb8ef06a3740480e,0.0,1,1,0.79
4f07b094d20ebc15e9283461756bcc4ed69dade0,0.01,1,1,0.44
dba2557168d608e03dee6ba5f0f93256076fd35d,0.0,1,1,0.85
3aa86facd80d658f7ceee2e6fa4fd0f550ab68ee,0.0,1,1,0.51
e3e8be1f254b4a2fbde2880253e0e01b8397d21a,0.0,1,1,0.69
c0f63114cac390be35ce2132672b1c57e3213f05,0.0,1,1,0.87
1b6c1d3963457baf7af893c3b734042ee29bab2f,0.0,1,1,0.14
0b31a79ac99b7e98b0ce4ea7a6bdf50e9495f6f0,0.0,1,1,0.53
8f5d1b4e92a68dd8022415b287733fef15464ae2,0.0,1,1,0.14
b6dae312dc5950a4ae99ae5cdc9aad159ba75d2b,0.03,1,1,0.83
6c8c353d684336519debcbfd46a86731020eab36,0.0,1,1,0.55
7e3ed81fa1a2699cb715efe464190f48d76b0d9c,0.0,1,1,0.06
7ca9eeda0790cc6818559528df0f568a2fac006f,0.0,1,1,0.35
b07977a2a3e754106ef97ae532494c32118255f0,0.0,1,1,0.44
4e9039805e09beb6262fbe0c223d31940d16e0c8,0.0,1,1,0.31
13ed0072812ac56db3c64b0d8245ac004c3f29d7,0.0,1,1,0.57
732103be633fbcf743e81b93d44b09fc39971ee0,0.0,1,1,0.78
0e1c1044c1923e5b247a53f7120047d2c16d8e40,0.0,1,1,0.48
80ebb5208bf6be631c8690ef7c12918c6dc04b8e,0.0,1,1,0.83
97fcbff143d8433bbb15486011eda646face2ca9,0.0,1,1,0.43
e18cadddf4590d460ae4f30ae66d6748eee3425c,0.0,1,1,0.45
4111f459466b566ffd381a494255aa15e7a2a2b2,0.03,1,1,0.83
155af0185473265724d5414732e6b1876a8961f6,0.0,1,1,0.41
1cbb238f34bd7a076ddb080a440cb1c4e7ad85f6,0.03,1,1,0.48
9b203330b74ca6d17dfec4d393ecabeb5caa5bf1,0.0,1,1,0.83
26fad74836dfe03ab4dde7392ee606891aaf8fbf,0.0,1,1,0.7
c02a575373bdaa353da8cc021604fb658d2b0abf,0.0,1,1,0.44
030a7c2fc8dd8019925b1a882559730e1f1ae243,0.0,1,1,0.66
defc109f67d7f10919414978a2587685105a1dce,0.0,1,1,0.51
2e250ccb4b36d7ac46d3102bcc9a733e442b3b20,0.0,1,1,0.82
3d44f715397607dc3c3281ce920d3ec8c841e420,0.0,1,1,0.27
f20bcbaccf3c9f0f32c1cc43e5c5884624bc2d93,0.0,1,1,0.3
26814aae954b203bfc19a16453ff1bce02790fef,0.0,1,1,0.17
baf7bffbf84ca7529ec5555ae97e8ea1e6ad403a,0.0,1,1,0.46
284e0f0aa04f575d0a0f294e5c85788f48a0a788,0.0,1,1,0.22
0ec3fe7e8f0db717b2cc5c7cf5e20131fe46555c,0.0,1,1,0.34
d42c39205193f1cb7e56458e8d705c6ac6a4fd83,0.0,1,1,0.56
e7334aa07a0dda23f63b442c53da4366ed61e292,0.0,1,1,0.18
c76188ac2c3bd59a21fa87050d63787fa2762232,0.0,1,1,0.81
408952ddc1c12f85406d47b48352a3582f34c6b5,0.0,1,1,0.22
1db7757f41b77459a56bf8ace1b22fc48ee47209,0.0,1,1,0.08
41f7d784be731b41dfccb2c06be6a402f27b8682,0.0,1,1,0.44
d4b77ef6a4b513e6a91b72d384d104d5d1c82312,0.0,1,1,0.59
a447bbc40eb3201c1b2394190553f7ef4546ac29,0.0,1,1,0.61
d730e1607c4af0a437efaf63a40fde587c30164d,0.0,1,1,0.63
61fb796aceafe470ebcb8ac9f597c72660572267,0.0,1,1,0.64
d17972f34f8cf03aa7f76f39e68ac3698f875442,0.0,1,1,0.29
fcd8b00e2750454da147511514d7710e2f1d69e4,0.0,1,1,0.32
9053bc070e68cf7140a7506499a84e16e71b698f,0.0,1,1,0.22
dc79670108e47fca442013c0763aded0d641defe,0.0,1,1,0.14
703247e340a75b7a9be208c4743f5b84896f10af,0.0,1,1,0.26
a2ea4dd10f74a663a59c020b9dc6c84a2dbb6ae1,0.03,1,1,0.71
7682c3f97dfb98509173b4907a480524404d521a,0.0,1,1,0.78
711bbd228b13095b4e89f9ae607c96cc121308c9,0.0,1,1,0.18
d91c4f9304a762a9c71a65d29f349a2355d90c37,0.0,1,1,0.4
3564a6d9d563b2a76e76bdc8617b052dff872587,0.01,1,1,0.2
952325cb4ae4218b1ff747165ed761a90f1dee36,0.0,1,1,0.59
a5199e538f80973f5251009a9c59c7bb39d29455,0.0,1,1,0.14
e35b8d42f6e4e944d88a5f947c96b034d298c4c3,0.0,1,1,0.88
2322a5e906465b8a40abc49ecbce58339ba05234,0.0,1,1,0.11
1e1306d68ed134d8e6333b6b190295fefdf01135,0.0,1,1,0.03
41445c1b50214e4422d605b1628df27dca6d3631,0.0,1,1,0.04
02b74b923707614d2df048894b805ad500632e65,0.0,1,1,0.87
40d595324a2b5690aeafb408783c727d2e45df88,0.0,1,1,0.34
4c050f6953b6b9d2a055c5ebf7b50e30711705e0,0.0,1,1,0.22
8959573c74ffbc5a7d04aa4720efcef9b8a721cd,0.0,1,1,0.22
14686038a1d3da14ee2e20d96b981ec014381625,0.0,1,1,0.11
adec690c14ac6a1efa0538ff01f12d9cccf52647,0.0,1,1,0.33
8ed44896629118e1cbeef590a3f92bd5af222d32,0.0,1,1,0.51
29bcedc51a819f31657f1a93b65dba8e70c0cb27,0.0,1,1,0.75
bdab7e4799624d6705525f5724d97fb5ba733870,0.0,1,1,0.66
e01cd3059d087363c223e3a39a9cec13f855460d,0.0,1,1,0.85
4597d3dcf63edf998eef66e7a50aa00063a8fe41,0.0,1,1,0.22
e50d3aaf157a6e318c7e7acec2354f42b62fd5a7,0.0,1,1,0.29
b40641db215f055d0d4a9764c8fef4e3f380c509,0.0,1,1,0.28
428a99a3574eccab7d70c4ef3e71824cf75a7078,0.0,1,1,0.65
26c5c7162375b440e8da6f18d1918de6640f3da3,0.0,1,1,0.01
f4d8af0c0bf238d0fa563842de2d78e1516d4a73,0.0,1,1,0.75
90a2f0c60c46f01083a6b447d4e884b9e5849e28,0.0,1,1,0.03
eabfe259abaec94ed187d73ad8e8afa04d864ef8,0.0,1,1,0.28
0e812b605c6a04b20632fb9d08ba840a4c6bdbbd,0.0,1,1,0.6
e06caf2863c529918dea7cfdb3f7c487c89ca87c,0.0,1,1,0.08
6c114ce2d82c26dc13d061bfa9752a6c6440272d,0.0,1,1,0.85
4435535f1a08670429f9cb87a162a04efd22d05e,0.0,1,1,0.43
bf04493118b661188d5279059dd6f29e7464c29c,0.0,1,1,0.43
33350c933ea3fb7ba7f0cdaa7d60e0b1bf63aee6,0.0,1,1,0.11
1b244d04174f59a3c4d1db02b7d287c53e0493bf,0.03,1,1,0.45
99950653db9b66fd22ec5c4cdfe24e65a34bc28f,0.0,1,1,0.72
9f8a8701649fc728602f11febf1b6e334bdba24a,0.0,1,1,0.77
4a42f44d56caf74f2416be2ebf68c2dfe57924b6,0.0,1,1,0.62
2aeedd68d7a94cec611fc01b8b664d258f678442,0.0,1,1,0.68
5e94afd331a145765e776c42ee12ea036a0cab47,0.0,1,1,0.83
9cc67c9f5920934fa8b20a43829a1b98331c25d7,0.0,1,1,0.84
3f215c49a7bf0a05d140ae7275bfca98b5a2fdd5,0.0,1,1,0.88
25cedcc16743f2c67e2b9197c892b319d879448c,0.0,1,1,0.16
750c33c46340010f69f0b71d5f9fcae3cced296e,0.0,1,1,0.77
d8d92af0e777936166cd25252da5a9a3b4e99041,0.0,1,1,0.25
d95e036ce49d05450c46f1a12526d691811f53dc,0.0,1,1,0.36
dd230c58520c2f3f7462b632688aea66ad97601e,0.0,1,1,0.25
275643f0e28c6be8eacafd30ca0fa32e03907b10,0.0,1,1,0.82
825027d85d1d909fe95bf4172e53959f69f59a21,0.0,1,1,0.32
e82bbfdebfff79e0f7a287475cd23446e6d8e4ce,0.0,1,1,0.51
13c11d60135c452f32d59a3d16f318ec8a2c4824,0.0,1,1,0.82
f435b42dd48e5cc24a3f49cbe6ff57d982871a48,0.0,1,1,0.01
c36af668128d7e0ded52664e95bf6916939626a8,0.01,1,1,0.32
d0a7456b40d91650f2641dc2cc553b4676a8b596,0.0,1,1,0.22
470539e76d2fb18c8412bd309999425cbfa8fdd7,0.02,1,1,0.87
28107662452ff068b5eb74b4beaf23e2265b6528,0.0,1,1,0.52
dd9c7c81d8084081db4bd116e841c8f3b96b6144,0.0,1,1,0.51
9bb1eb399b807cf2214d22b90b5dee5852ad762b,0.0,1,1,0.43
76966b0eeca8661ee4c4b7c6ccfb687b05e44e6c,0.0,1,1,0.17
ace3852cc2e2eaca919646ec1e21ab1f554efb06,0.02,1,1,0.37
ca076b48087387568950179260cbccc7e21347c7,0.0,1,1,0.85
954b31e619fef5b7c47d52dcf82f788399ab538e,0.0,1,1,0.01
f58130299bc55b549966f029352a5545ab167d10,0.0,1,1,0.55
f1b6f6dfeef7052914ca9b542e130df5a5b92819,0.0,1,1,0.7
31e77d645c584e4f83fedabc56c50806e393131f,0.0,1,1,0.87
fdd3a8688451b14074b599a2e1120f7ac8d1d82f,0.0,1,1,0.08
55cc3f325f7e8da3e4c82b8a56a1341db9b07871,0.0,1,1,0.25
1f32907e2c5115119b14281c7dc3c33465aec590,0.0,1,1,0.34
ed9976e502c1e4ef7d23e4e38602b5aa46dd0c6b,0.01,1,1,0.55
c2de7375eef3d30c59067c7131ff7c7192a57b53,0.0,1,1,0.6
de61cc3dcd64070e3bd6ca3af18590b7d4b0c5a8,0.0,1,1,0.21
829fc58fdf63d83629816ce631c2e11eafcead7d,0.01,1,1,0.64
9d5f54c93cdf3d59fec3e7d5b097dc996b3d5275,0.0,1,1,0.15
ec39c05d2ec1ccb41d079edb7c32c60e6a0210d6,0.0,1,1,0.26
387a4d75a17ba38c26821162f2593100888565fc,0.0,1,1,0.26
ff4da95474e29f1bceb2066cb0051473d14f44c7,0.0,1,1,0.68
f20af6361335e20aca75e688c47a520a09797738,0.0,1,1,0.34
543f62959cd44be46ccb51358f7037b610b3fb55,0.0,1,1,0.87
905031e13bfd679cd6003739bb1b4408d3fd6436,0.01,1,1,0.41
8dea66836f7dee2f744dc4afc034a41e487c87da,0.0,1,1,0.3
6c946f2f2c8a5db6fc9d9de6c37710fb2014e685,0.0,1,1,0.04
11a755f483a025241712e208bc86fca4cf0cb2d5,0.0,1,1,0.63
957fb5039094424ad77329363b2be8407bd7280d,0.0,1,1,0.31
a1aa4bf284f92133ab14d31edc8b530a4de1391c,0.03,1,1,0.4
b6dcd2c86a09fdc70e25d9b76d5082406000cd5b,0.0,1,1,0.01
e75dc08267d658ce18eef7fb869e8b376ed069ec,0.0,1,1,0.89
dccb95b5f67529d688439a8523b4bafa542c315b,0.0,1,1,0.08
3ad7f0ac9207363cd0d8e20dad1e5d4f59d24973,0.01,1,1,0.37
dd564888faef76bbd7807f18d36edb9c565721a6,0.0,1,1,0.85
88f30c8e8e959a6625f3abb8bd16ce2df57cf045,0.0,1,1,0.65
db11701a5e3b0c406868e5d655f4df4cb1825fff,0.01,1,1,0.12
53516be6d08113981a69857bed9b76433b2fc2f1,0.01,1,1,0.73
6ebd3d6f38a1b91f1d4fe8e877d7642e39a90237,0.0,1,1,0.33
ac0135b5df21120a08d3b0dd290723550c574d1b,0.0,1,1,0.12
95a30f4e33cf031e6bebdbcdef63b78d4490311a,0.0,1,1,0.11
5d483c6a267fba288a9760e4e238669e4c7da914,0.0,1,1,0.52
7efeb82bd78e11baac8e2ef8e80b77bcaac6f2e0,0.0,1,1,0.01
2a8a871b4b24cc016e599f4c6d9c4704d868dded,0.0,1,1,0.69
fa6be69c933f8862b3e6c460760ea47db5a24f25,0.0,1,1,0.68
4d4e3dd03fb5be3b66565737c1e3eb8087f36ac2,0.0,1,1,0.2
3771b36a41549e2b197820d52cfbc9b10d11d8f8,0.0,1,1,0.81
3c2e1a1d10308ba82a756e3906a5ad4fd2abc0c9,0.0,1,1,0.43
05efec59add482a71d9cc90ffaaca3d993b70a8e,0.0,1,1,0.05
a6cb5b1ce9553e476470783cc3fa28ba37bdb8d1,0.0,1,1,0.81
531e6174e114f21f3def22dd25cf35811e63fa46,0.0,1,1,0.29
f41d7b5a47cd35900965403897ad367297d9780d,0.0,1,1,0.57
c95a3c60759cbe5df59769bee19d16353ed1f5a4,0.0,1,1,0.47
ab1f28177cbe5086764ba7659055d61b08c7f55d,0.0,1,1,0.78
493de7e7af1c0ebb4ce0369ee92b3356195ba79d,0.0,1,1,0.58
37d464862a12b720d04808aa1c9b888ade159b6a,0.0,1,1,0.86
24521b139c9fd40f9c45628f91e5a940b8e0fb16,0.01,1,1,0.86
2104e5ed4384f2d33ef3e07b69b38d1e81430748,0.0,1,1,0.89
5fc6f41d043e41af3065a044b1401ab015f368a1,0.0,1,1,0.69
544f5f6103b6ada326d41990be076c8e0cc2c002,0.0,1,1,0.07
dba4cf19e03301a4c245fbb4cb01955369754e8b,0.0,1,1,0.84
24438ed955ac32852540c4c89d82ecb7823059f7,0.0,1,1,0.12
5b5c67869376a8555796818099f177a0a62169a0,0.0,1,1,0.24
58af45f320954f7d65c809a8401e183ee639e034,0.0,1,1,0.59
1f8e002594e39b7ce9e457e304a14303aafacb73,0.0,1,1,0.56
3bb54b4f4eac60e0659206afbe2e41e535cf8497,0.0,1,1,0.7
50ea6b99f8ede1f9a4b9db41117d8037ad540842,0.0,1,1,0.6
215e6f7ce39151251632c5cd71a000ee9a54386b,0.0,1,1,0.58
cc84b397c4d3f589c768d5c6aa2537ef169512df,0.0,1,1,0.69
89f2c29668540f89a86b7144b1d52a15d177085e,0.0,1,1,0.81
d63ae6d41a2267fa1a5aa742c32b9214b5c6f3c9,0.0,1,1,0.67
03c76adcbf72c7ad33cda43fac4998b3c61ddf36,0.03,1,1,0.5
6883f05eab53c1c6ca05a02c0804820852c1b400,0.0,1,1,0.88
dcbe436e394d85cf1c5f5e7668932a2f9ef8a93f,0.0,1,1,0.79
d8c26d6ab24e4a99dd0670bb7ef5c766a753be41,0.01,1,1,0.76
4b6a1379e1b31a545faad0ea604ab71dad9c1a74,0.0,1,1,0.35
14c236446c02fe9dc260c3602589d61f837d9495,0.0,1,1,0.4
66155faea164ffe1032b0cca050659195171823f,0.0,1,1,0.61
cd0cb252f0d23dbbb1111d158438396a63ce181d,0.0,1,1,0.64
bbc00f72aca434b0df86add1792c0c3badf47b79,0.0,1,1,0.35
0cd8abf30797ba3cfa59ffb7e9c61ac67b472414,0.0,1,1,0.04
c09ec6e8f931f573a9c7e5eaa17b26a081e6fdcf,0.0,1,1,0.7
3e7faeee04644d934b0a8fee462c973bb8786552,0.0,1,1,0.6
fac5f721fdbf87bf1a226a748e1683e2f0f6035e,0.0,1,1,0.22
38ca61cd18473b164430e21a0dd6404d8f7f6047,0.0,1,1,0.4
c9de5cabaee2a71be33e28493423dd969683d696,0.0,1,1,0.58
4eceec2d8f8974f2c3c2969edaaa28a550a45090,0.0,1,1,0.07
3680bf292afb52eef07ab4e09119f97f86bf33f4,0.0,1,1,0.78
787aea1b33e6267a372a44fc45f50d127acb584b,0.0,1,1,0.76
d3f130ba247f99e3feabbf8c2415905e44a055bd,0.0,1,1,0.51
e21a7dd53986f1855456667397b02668df3807bb,0.0,1,1,0.0
5e245e5b73eeb01a3e6b9d43cab5a301c34d16d9,0.0,1,1,0.34
