event,grade,quiz,std_id,video
137,0,26,06def1f8fbe466e328e2d467dbca8be3a703166a,9
140,"11957    0.96
Name: grade, dtype: float64",10,c43e50b99a424ecc99cc95552808a46ad05ed720,9
14,0,0,43378192ec71de281dffd9d06a26fd227812f379,2
123,0,14,dc00e14c5ed893dfed4b1297a8ff692bd017679e,6
3,0,0,6eaf2fc20d515d3e47e4b7b806ed7902a325d3ff,1
91,0,8,fd4cb44f5ec8dd2dc70dde5505fb91b218d35a0e,6
154,"13585    0.83
Name: grade, dtype: float64",14,25c8a17e3494d94be1ad4f38023e939e7065d959,9
72,0,0,c568c50f6b262ebdafb976cb39f0c62bc9dc19ca,6
12,0,0,c38d3249cb43328f79ad10578bb25c9dd50d13dc,2
48,0,6,2069f487a0d0309b7424b7173b9c18c24c093f90,3
184,0,0,7fa70ce706a5a029ef4ba000b2087d694104817b,11
41,0,0,0a2e67e6cf4933a4ef51e5a334c5e2f3b5e57741,3
174,"5900    1
Name: grade, dtype: float64",24,d8f451e446c17f35b48bb2de753d10fd41a5404f,8
95,0,10,53eb3c876896eeaa6db22e5af744b09dd95b1f99,5
239,0,56,3ceefe312d3f34050c7e98cf4c6b7c418623b0cb,4
79,0,0,c7f4cbf7e02937a20a17a9bbc4d4dad2beac7078,7
38,0,6,76cb5154fe5d1d997b930e5422a29eed246d08d3,3
51,"3606    0
Name: grade, dtype: float64",0,b327c84d223bad8f2ff249b8fd5e4ca717c0a940,3
84,0,5,effe9e51b5bc5531d8774c1f3b3a7b59f2ff2df4,4
4,0,0,68928c3dc88a0104977d067e23f66af433e75d31,1
176,0,0,a4aa3baa5a2a8d1dbada22d88ff98035813824c1,7
186,"24854    1
Name: grade, dtype: float64",32,92ceb677a704ba41bdee56ccd1f072b29e6c55ee,11
200,0,30,59314c248882ef2243742780188836d167b1b267,10
364,0,94,081e8a9544c448b77b5d616a521bcb975b66886d,15
55,0,6,2b4db1a2b5e9ff27add614291438e4b5e2ee1459,4
196,"9863    1
Name: grade, dtype: float64",34,8d87b7787d5a434253a8a69647cc8252fbd80a14,10
55,0,6,546795ece7cc0ce4111cec2e4149e7b9ed1d0d22,4
114,0,40,46f35615385196e2638867ee1f1f4e5f2c35d456,1
101,"29923    0.98
Name: grade, dtype: float64",0,75e19372b4afc81208614ed082651470e4e079be,2
1,0,0,3c2487662c38e115e818145fc7edbe41fc0a93e5,1
424,"20468    1
Name: grade, dtype: float64",120,2faffc50595e54f293d09ebba81c85ebb72e6828,9
23,0,0,b4e68504b995b81465f52406d626d28a568b2799,1
14,0,0,d6568fcc0f30f84c14aa6a9102dc9ac00c7f777a,1
2,0,0,a761ab44e9b109210e2fc0f9c39e434f1286871a,1
1,0,0,ee672660ae5191659e3f17c996eef6756e4fc23b,1
5,0,0,f19e689134e54dc84096294f6a19de5634e0a489,1
45,0,0,bb9ef23500c75a4abf390b739f36732ad080d799,3
10,0,0,961e92dd9d9a7feed98d0e172089b6093aed4213,2
59,0,4,231b470029ffa9d897901fb37efc679c4ecbd406,3
157,0,14,a41e63305b584bcfff2565073ce1608273030be7,4
15,"28682    0.1
Name: grade, dtype: float64",0,3b31f10b7c55ef50e0fed9aab89b9144636c7a0e,3
6,0,0,371acde5f5d5409ef7d1d9884a80f62d224ad7e5,2
16,0,0,08e7e61c3bab8c5101d515b1d9a2ccd04acdf6af,2
7,0,0,d4c0b5db6730d6b437587aa18b08f7c4653d14be,2
231,"32370    1
Name: grade, dtype: float64",61,216029963451bbedeed67e0eb70a18112873cac3,1
399,0,0,dbee7da816665ab00ea0a266f71abca439c99056,4
67,0,4,3c0310b385be2db6f9fa9c9acdc639d5cd6ccca3,7
2,0,0,9df2e07529ed73f326d51344c01fc417c482ebd2,1
304,"23843    1
Name: grade, dtype: float64",46,fb951283cdfa9b1355135a4538c9c9716df361ec,10
11,"24046    0
Name: grade, dtype: float64",0,7f9e515fd87cd87692709307a8491362a06878b5,2
1,0,0,f2de343a1af276f1f55ac1bb4ad391a1452da91e,1
114,0,12,c654911bae8b9d45219d38b55dd5967c2f5bf045,7
38,0,2,9e8b5b9b9a84721bc456a647411f1a3a2a8ccf8a,2
1,0,0,f8c0de83fce609bcc4915103137750f7af969943,1
293,"28449    1
Name: grade, dtype: float64",62,7432e8b270e8bc1c656cb01419ef5d121795c7bb,13
215,0,4,83ec6f4c3e4ea49ca541fbc54b26df2b10d95ab0,7
114,0,30,a84e99fac095ba3e59823b3bb621ebb169d90e51,5
72,0,0,de92737640e66cc1a6d3c2dedb83581b66a376cc,4
468,0,55,20feb91001bac0880cd9a2b37108bed9027adbfd,17
89,0,6,9b1c7261a97b846da0a6422f2e961d43c8fe4c3e,6
471,"32617    0.87
Name: grade, dtype: float64",41,e6477685b1cd62001476a8f52338608ac5fd59d8,15
10,0,0,0d91ddffe98f27efb96b4b505ee2d13386145e7a,2
4,0,0,c01cb268a2719cfa865213c428694328d37938cd,1
124,0,8,15a10b376e76e16077b5a81929f233afa2de4891,4
225,0,17,b59958a63363d5d154919d6783e307a384818841,13
18,0,0,df973ac87fda791d83af2519c1b6052622e632ed,2
106,"33694    0.82
Name: grade, dtype: float64",0,96ac06036bdf2945ddb943f46b203375dbb58f9c,5
2358,0,8,d61da56835275f8d8fad1b8ef8f9bacedc208686,7
2,0,0,1a43c680ffeca2b743f2ff1a6f76d49452983725,1
6,0,0,d5eed4af421473e29c4c2788405ea93f376761e5,2
102,0,20,b850413017ec86208850010aa2ca4172b998795a,4
126,0,16,1f02d98355b03c948e78ede3bbd222dccc2f631e,5
133,0,6,5b65ca17ed523c84b9c15cf015816d4844a54027,6
125,0,20,32bf768cbe40b4a7331532d58e3433b6c7df1dba,8
268,0,34,03df0158c893d05275bc63c688934062206abfc6,11
13,0,0,147feddad545d859a4e0c31af9e41a1530d4f143,2
82,0,4,690364b76ba346724814d8c375de55b9665c0aba,4
256,0,58,2dfc5a93664d808207800e4715c9b357be8eda73,6
183,0,12,0df2be1fc4da831df696d8c50fb05e979043144a,3
202,0,19,3ebeca2ad25489ef61f4cfcbe162f691f86d1fd8,10
14,0,0,a6b7ce225e415cbb7a0d8a46dfa203229e4c9a95,2
150,0,30,731d1622f0e7479b734308a93ab51fdceb2f25f8,13
528,"28066    0.97
Name: grade, dtype: float64",98,1290613afd23c924b6c57f10553cd27bba082c50,14
148,"25467    0.97
Name: grade, dtype: float64",6,000f28260e8dd5fb53e470a85c6d93d40a55ed19,7
3,0,0,9b931d1b26438fc5c91bec434a889084ecf17456,1
4,0,0,27f365555a4557f44ba36c5babda501b9a5b5b6f,2
32,0,0,ba883157ed402f07d6c2ee93949bae9bd81be7f7,2
17,"25228    0
Name: grade, dtype: float64",0,02a8d7d7aee2da7d85602dd882d94145d86b6276,2
232,0,5,956bf5eb7340ba33351e7a46b622928951dbca9b,6
44,0,0,41c25f3aa88661058b342e61de7559d9240510f2,3
49,0,4,4d1bf0c99bd8cb6b52717b254243f2296a167b3b,2
72,"17927    0.99
Name: grade, dtype: float64",4,4fe85dfff611f5f613110456cb02c7eb9397f277,3
546,"10636    1
Name: grade, dtype: float64",123,b63eb4d8a0e88f60e0c2f139c59072bdacfefdc5,20
82,"29381    0.17
Name: grade, dtype: float64",0,b3f49e9cbfe3a28f6136e4f1ddf01aef2b7773cf,4
7,0,0,c2606c6ebf936f7d671ee0345c613bf57baa8e0f,1
18,"27786    0.95
Name: grade, dtype: float64",0,7ba438a2665146aed250394ac8d6262f7910eb8d,2
26,0,0,0cddc03faa68d4b075f852db0271ba1ff01df4c8,4
18,0,0,b5a2d0ef0863230fcf972e45397a0a106ad832f4,2
356,"4108    1
Name: grade, dtype: float64",52,398aaa5a71c152154353f9cf79cfab5bdf32eae7,18
60,0,0,4bebca6f23960dd9c9321e47b512c8027bbd7903,4
62,"31235    0
Name: grade, dtype: float64",4,6b3ecdeb8fadd48ec5a0255475f099854eabf657,4
397,0,60,0a06505af59b5729b30ed47b9173fed3af1da356,2
16,0,0,f8f45be6a9e35e70318e538d1bcee7dc2aaf8c86,3
69,0,8,d5e0cacef16b11d7a8e13c7ac27c42173c7e246e,5
1,0,0,cfef7a02732571bcde3d5f044dfcebf3bb7981f9,1
25,0,0,7309a1f9988ea8c1c3b5f04cd8a45414d7fdece9,2
131,"28690    0.98
Name: grade, dtype: float64",24,117602b9746f5287293177d908d00b6d1eab05dc,4
1,0,0,218fbf39d2e8a73c908e283b539f7651375ce9e8,1
153,"26292    1
Name: grade, dtype: float64",10,366464d2e6bad590953ca3abe604d20acf8a75ec,7
80,0,0,da4e66e6acb603c44790c84947b2ae77693f997a,3
1,0,0,89718d44a1fc45b7438d99dda96d6d5f68bf8421,1
3,0,0,b302cfe72ba1455adeeb57f0f7e1cdf9bb0bac2a,1
14,0,0,41c5f8f0415e5a2ceba6f9000e4f0f69b00b8481,2
5,"17926    0.3
Name: grade, dtype: float64",0,01efdee55adf3e1b0614cde0da33cb724db82f05,1
1,0,0,baa4a436b5b4dc9231b449113675de6c4b894054,1
53,0,0,f2b575b9e3970daaaf99dcf35333f6ccedb64bc6,3
127,0,16,86ca5aa8f8cc42e2e095482e1a2f07c2831c79e7,6
248,0,65,6c8b0144c92a906c5e414be4b80b70f325d9b0a2,6
23,"11960    0.35
Name: grade, dtype: float64",0,9c457ab063bc56d16f54b8949a82008001357362,3
76,0,4,ae8afe52b546a45b9f0369db8f08e634de4afce6,4
22,0,0,08a7af6f4f1d883faee30ec280eab8374bd2402b,1
20,"2774    0
Name: grade, dtype: float64",0,6cffc0c03b4628ad7086a2c9e6d373d5e9e2c20d,2
1,"5713    0
Name: grade, dtype: float64",0,4d806d808fc19abfceae44051042837284be2818,1
39,0,0,334f1538ab421da827f1e1ea2daea86978b830e4,4
185,"7744    1
Name: grade, dtype: float64",31,c4f1dc368a761ebbff916c148abd989a6c8298e7,9
6,0,0,b1392f4d3777d1fe93fab6ad3b57efc248c80cf1,1
26,0,4,19161db806ed8a93f376f2e46a0b9bf14e97a4b9,2
250,"7797    0.83
Name: grade, dtype: float64",64,11cc6e557819b8223bb2a48e5eea451789563937,10
12,0,0,5bf2e73de985f55d596adcb99c144ca24e0ada3e,1
11,0,0,02dd55c901b778a975f212946c4dbb75d9b8576f,2
2,0,0,b6d510056b6b6d226bba6f8ca6498682bb6305f2,1
2,0,0,8994aaf8f10131bfa9f48f611091e90e238f63b7,1
1,"15944    1
Name: grade, dtype: float64",0,518c29c1b2e8f2d6812e9a2101f1041983503d90,1
72,"27531    1
Name: grade, dtype: float64",0,b14335c00fde2a0db67ffb90219ce45c87b584d7,4
71,0,6,0b7433b9148c8d11bc32c913c468233cde066b2b,5
1,0,0,51a8085ac9ed70447ac1046f94f7d1f4254b789a,1
168,"18247    0.99
Name: grade, dtype: float64",26,b6d43034be8cbc85587beac7dc366bca674ec39c,6
162,0,14,2909c5938a367c3b16b7299240a82c961b705e19,11
83,0,0,33d1ec9e54867357956ba32900f4e8be6c4f28be,3
45,0,0,4088710052e93d0c664f9d8fdaa28b606e381177,3
151,0,16,86a71c8093cc6b75fd6d26927ee3e46da8020213,6
1,0,0,dd4b6cac4c2717be83e0303ce241e2497657ca00,1
6,"19037    0
Name: grade, dtype: float64",0,4150668f6a963ffda74d6b795aa252cbc9e836a1,2
62,0,0,b4f750760825f4eb05680645c1e8f7a2f32f324f,5
65,0,4,68e1df7c13b6408004648eb54245fc24e13f5273,5
141,"33389    0.97
Name: grade, dtype: float64",12,8390057cd2625b6b18b00bc4ecd64daedabdeea8,6
18,0,0,9e8883a8a852e3852e567eb7925255c2c1ad49f8,3
68,0,0,e6d22c69dcf88701fe856602c05488f0abb69e41,3
18,0,0,a124b18519af9b32cdee32f69c75b774639cd70c,2
135,0,18,5e5c1e2456391127912f96b3e5b82426cd4ce297,7
1234,"7560    1
Name: grade, dtype: float64",162,4b7bfe1e844e1b329c08dd4522458798f88b0c9d,32
19,0,0,a14e166a5445547671646a8cdfae1f0f9d2f9ed5,3
405,"9785    1
Name: grade, dtype: float64",62,d239c96c9ddb88474e3aa921be9d18ecabe80197,17
183,0,19,683aca9522ae3b2bc43706ac21378cb1ad644ab4,9
104,"8956    0.95
Name: grade, dtype: float64",6,c5ce153c4861bcebd5db635b3c79b3de74dccd60,7
20,0,0,fba1539af00dcb3f174628344fa4a1a5c7d36a84,2
1,0,0,84d7ee11bb713804ce5f5c115396a44d64d31489,1
40,0,0,ab66a10ac3e90e3d07e1d02af56e799edc99edf0,5
371,"13738    0.93
Name: grade, dtype: float64",28,097a73c71ce9d1b8be54f97c912290bb7be285c0,9
97,0,8,ebf02e77c94c92b700659fd4ca035f936e8651e7,5
86,0,2,b21b2978b9ff1ff9afc4ad9fa33e16d395c5938b,6
17,0,0,7be6c17c879c66447fcd5de04dab4ddecd7dda51,2
65,0,6,a6cd477dcb9644dec4bfba679c5e9ac957d9f749,5
62,0,0,ade18e4c02146ad484386976bae227f5ba9c35b5,6
8,0,0,a719afd61dca942d7da8f896250efa4ebb78ff89,1
30,0,6,f62b1258c0023265d1c3bd5045eaf0a80290bbc7,3
89,0,6,6d19f89d2038e86fe68a19d877f39dafe7b19abb,6
53,0,8,d65b558e8864e13b3b1f9213679356fec6f3eb4c,3
3,0,0,4db9c0367d6a25bd352e545b30ca8e22b507f033,2
74,0,3,cf25cf82d106070a4e9e1f955c04c9eb2a326f2d,5
7,0,0,1f6520d06d30f4f3c34c6b183d9949328381a1ec,2
565,"3954    0.86
Name: grade, dtype: float64",111,b2538421271ea75f6e13de88a20e447aa1e04d7b,2
95,0,0,b735ff93df373c01133d64c18b12f2faba60a768,3
1,0,0,6e2b7cba269b362a04c2e484c0f6a1c0c32e09e6,1
1,0,0,7bd2e06d5f7575014c2233a99692713ed7f3fcb9,1
2,0,0,6f3f7d2b3394a58a8e6aff659940de624a41c688,1
1,0,0,4ed5f2fdaad7470f3a73b6eeaa85b38cfa209453,1
493,0,24,ffc7cb9f27194c579a84ad96295b4e31db2537d2,10
38,"9629    0.59
Name: grade, dtype: float64",4,9e1520e20c4f469075365a0ea3497e12df0e25e7,1
34,0,0,58aa1434b12dbdacc8086569346ed3c690c217d1,4
5,0,0,b2235515499bce89eabb92ed5b4f6437e66513ea,1
25,0,0,4c8ee8606422d9d0c770c63c98141d0692dc3a49,3
37,0,0,328d566c6bbb54f85b1d4ecc86e546758b0a331c,2
94,0,2,a82cde68c9e5bd32d8f9d0eca534d8355bbda329,5
72,"18863    1
Name: grade, dtype: float64",12,28bb78eb988e682067578dcfe529ac9d3536bb02,4
30,0,0,845e2d228dcf9fafa648c5595d62063dc14834de,4
105,0,10,4dc9d5521bd2af5cc0fa59ac4dc66a0f9a80d471,6
156,0,24,a5ce52ba64b5b2cbed1fd52623ca956f42e31437,5
21,0,0,e0ad490c7c007a109502d5ebc39a3548e8011a33,3
37,0,0,bbe105d6bd348684f27f7aa93b39797604ebb4d7,3
128,0,0,5d101dff82b22cd4ed837d324e75ee42205f87b6,14
32,0,0,884bc33125a567ff7e2b235d5896027df677e507,3
130,0,18,90294238fc92f737d6dcb25275181ac4600ba20f,9
27,"15556    0
Name: grade, dtype: float64",0,a34ea77714cc3825147013cfbab358c3afc09d3c,2
15,0,0,cc6bde79fe9bb9bb09e0a89b8536d4df02ebc82c,2
495,"10009    1
Name: grade, dtype: float64",96,7c6bdd758af3efb0752cb35795b75badf6de530a,19
43,0,0,6c8ef82e9c4bf66fe956dfd18e5d166e8e614ef7,3
1,0,0,993110886ea27db4420c91860472785694032be2,1
3,0,0,c20d9efbbb0882aeb5c6f15c3f1be43149bb6579,1
121,0,24,99585ab8fedf70a4501b881f75f14a3068056a7a,6
616,0,78,d4bcb41a1f45cb4d0103eea7434dadb86ad62c6e,11
68,0,22,9a48e0fb041b8dea4cc6ca541a74d53bed1d1a3f,1
1,0,0,17e8f7330f66d7d2b5ec17d501920b1b283be377,1
19,0,0,63da3d575135eebcd5d2993eb17f398e96054a16,1
4,0,0,a4f693ee3b6ef96dbb845daee136cd0a520ea52b,1
19,0,0,7346054e7127e9f191bf381967ee8e909794a240,3
14,0,0,f2ce26950d0d832c2e5d72209402355ba82a0131,2
38,0,6,c593ddb5378d3cadcaab29df10364af76844417f,2
41,"17948    0
Name: grade, dtype: float64",0,2e0bb835fa1e6a78eba5cb7580bf0fa272e44e0b,3
23,0,0,bceead2f8079ebc07838a0e12f9ace2135c05c45,3
175,0,22,1cd90688f3d2db383a7d2991a0fab05f85e53fa8,6
1,0,0,57b46a1f674caff5ce71912ca3bd7f918bbec456,1
53,0,0,55f587ba407f76d435dc18c12b2664f2456375aa,3
207,0,10,7d9184a212eeac1a41e339bcee728f931fe9746d,7
129,0,30,d643220edfe37aa573afdde4d71000717446e884,5
31,0,6,95867fd8649d1aadd46004a443ed4d947b7fbc7e,1
194,"26073    1
Name: grade, dtype: float64",61,47def315092606d82dcee0d80ca5bb86c9f9956a,6
147,0,62,212f45bc5d467c90c1708a7ee5949411a3ee07d5,4
193,"7751    1
Name: grade, dtype: float64",54,d72d290a0729d1903ec4fc403c7d36fde2441ebe,5
203,0,12,0201fa008197d22ce831ea3e45bbd7c20f79a376,6
362,"2113    1
Name: grade, dtype: float64",100,cc6fb085f0cc8d9333f0ad2b5a6aaddcc8130964,10
218,"33073    1
Name: grade, dtype: float64",30,c05cb2cab6829b85b6ee8576060458bbde750d25,7
449,"27274    1
Name: grade, dtype: float64",34,b57ad9b21f846ebc4c1ae716166118263f97e5ac,7
328,"32991    1
Name: grade, dtype: float64",39,bca9cc92e7d68d8a9c1732370a7f003555818d0c,6
425,0,16,f3eb8404896adca09fec4b886e5f7dd9e64cc14c,9
533,"33046    1
Name: grade, dtype: float64",112,c506694783efa58534728091f1886888bc6e35ef,10
353,"3715    1
Name: grade, dtype: float64",70,d00a0a988e5e0a1cb761224a414066b31541f564,5
352,"24228    1
Name: grade, dtype: float64",40,aca5de3a4a495e3adf4434912773a212ccb0a098,5
70,0,4,deda75e1267116fe020067d83db72d39d4f34e06,5
539,"5558    1
Name: grade, dtype: float64",62,da6123165d1506034f51f21c561967b09b6266c1,16
267,"18067    1
Name: grade, dtype: float64",30,f5772df3ba8bcdca1ea25626ac61c4b99f186691,9
94,0,20,672a4cf9230a6cd66a8af1d0fad24eb0b646dc4e,3
91,"25792    0.93
Name: grade, dtype: float64",12,16500188f7611c9b069ef071c57760719d546b51,4
13,0,0,f290d7e932a3b2952d628c5af2830e175bb4ae8e,2
107,0,6,ef42eff0b6f4159cdfe6b943a6e9e959add352f3,6
402,0,34,45cdab60028e3a8afb8a0fbc984fa9a1b7c8b783,10
204,"628    0.98
Name: grade, dtype: float64",44,9327bb9a565f5693b1f53d8401deeb57a2a2ac8e,8
32,0,4,37e5e1b05be72d4fdff6578959d56d375834a179,3
384,0,101,ef1d61da90ff35dd2f96ccbcde05ddfe05b2f36e,3
37,"22621    0
Name: grade, dtype: float64",2,65bcf9ad258ce36e9451a32cbdaf46582c26a56f,3
381,0,67,0f5614ce85bb8b49e37edae50894c0b9cd0abbd8,14
24,"540    0
Name: grade, dtype: float64",0,7cea6e61103858276433e7c1debb2f0f5e52b66a,2
1,0,0,e656e12a586f6bfee3c3a6230e60a58f1493e89e,1
329,0,0,3f4c550da87b226292cead8ffa7cc34a0c3c07f1,21
1,0,0,54be2431079aa1f87da36dac8fc8b3f6040ddf72,1
73,0,0,a59319e8b5a2c60df2d3c1733a9925fdd72be449,8
56,0,4,d0edd1383b35b1c8b6ebb985ad65d46ac3de29fd,4
20,0,0,353540ebdbc3d734bd28c746d8aad0e301f83029,3
63,0,10,d86ead3be9a7e0bb9c5436d8df12292c34de4918,3
25,0,0,2b3066f9d7bc6c767e58dbd65e318957a35eccfa,3
214,0,26,968151a071e569cb14ffb77c9d43319a16967635,6
142,0,0,b5ec7a3b7a9a40c883fe83b6d98cf2ccab56bcc2,8
481,0,57,344de9263ef2cdc0aed147c8230f686dc02bee1f,16
63,0,11,fc97cac03f7ddaabe447c3ba5ebe126bc6841668,2
316,0,46,1c2319c6988498f56bdbbc944db02cd9b8d0e66b,2
35,0,0,0d6475b3679665b6cc6c62d462c85174f94be853,3
60,0,2,c100e27153e2f3dfd4bc2c570eb5405523fb75f2,8
4,0,0,59d65015cc6552dffec459c49ce7098a07857c1f,2
299,0,44,a6eca70783b46604b94b319579cf465d402c6030,11
4,"12509    0.07
Name: grade, dtype: float64",0,e87d439274e1681eb8d70233d841a418cb893711,1
23,0,0,436023fc84e9f5d5731cfa2639ac8135ec6bc8cf,3
149,0,8,705a2ccdb6b54e9c74a93d430ad15c66b6ccef1f,6
453,0,38,c1f3da0bff556a7cfb8568e087c4326479e486f0,11
2,0,0,cb237b35e6283f4a6a5f45860268c9cc2f8aaa26,1
33,0,0,192848c21eed6e1e1e4b5a6a9f8b0de0f8213ff3,2
41,0,6,389573ff218846380bf2d849cf2d23dc000e14fb,4
24,0,0,e16ef9720d7e3e61b598439b4cfaa693f856bdc7,4
7,0,0,4c19c27ec6f8c5d8a0fa7b2770cf44ebcc09f7b1,1
14,0,0,280626a66a3fcef33a05ca187c2e919ba2aa6874,2
608,0,54,3b0259e4e56d19a82dd4f85e369d6cb126beb3d1,16
326,0,40,668e6b7b481b2b257d70ea03161aca2b045055ef,2
625,0,96,5c68e0ea0a493cd4d88b94d62a8de667a23f2c53,2
48,0,6,b646343a52b5aa62af09de03ac85cb59aba54cc7,2
19,0,0,006ac447fcfc5b25562a52e9137b1ea83567ace2,2
74,0,4,9b828625b14f442967c7a781a54f82d545925a5b,4
4,0,0,795c28ba85cb163d0cdc08eabbf3131c2d652ebe,2
31,0,0,4bb8a517af00bfede9fc8c7459772c145e5e6cc3,2
213,0,14,dab2106d58a620b0a4ba2a4ae0fc0e3968590f25,9
49,0,0,6a978522c2bb198b087919ef83295e65a6db3675,6
124,"29781    0
Name: grade, dtype: float64",16,c333702becabec2b136786099334bed3604dce89,6
25,0,0,85685fc4f1db92e0d6ab8021e313b11d14012156,3
32,0,0,77b87eb9cfffa77b26c8561e75268d47f72a702c,2
27,0,0,637bb00a0939278eefb6884bb7787859758b415f,2
17,0,0,6c50e20f1544bebb618b2696036fed4c03de870d,2
64,0,4,1e0a442c6f546dcf98bd11769ee5158603cc5a19,6
1,0,0,af331934d016d08526373d41685a974d978c5a53,1
25,0,3,f853eeef7a166e39b68ad9640ec87a117620b290,2
17,0,0,05f8a88f84a36d230894e539acccc80098953241,2
40,0,0,4d1e434e52f723b09b7ee9ae0a7933d2690b0b14,3
5,0,0,6d98edef41062815331c0d0a2b49ddca2a3f83d6,1
310,0,22,443085a56dcb77f0651d8a4cb021fe0af4c5cb55,7
1,0,0,aa6db6746e0a835ed4cddcd7dd5743a19b121c2e,1
1,0,0,e3f3ce556d559b947237fcfdf7a85fb65a6b9e1c,1
314,"3610    0.82
Name: grade, dtype: float64",34,6a49aeeb6b974faea6fe2d1e2373cbf736cbdc83,12
14,0,0,9eb07a315f7f67d87763f2c630ac6b4fa731f48f,2
44,0,0,2bcd42b1dd2d985e348017043e48e516d1301098,3
2,0,0,3e7a8bca01b3f633f78e594f816ba973092b85b3,1
89,"895    1
Name: grade, dtype: float64",4,1bd6dafee4dad9bf36019289e6ae6b3bf7b216cf,7
17,0,0,6b82285e3aa9b50cd04b3a99680eb9572bc0815f,2
3,0,0,9aac3a917200433d452dc357794c7da021049403,1
94,0,4,bc5b06e78d35704596f86a84c279e6193341aae0,4
239,0,35,5f5ffc536cc5e43fa2fed6976bb5d433e5eeea8d,2
3,"15674    0.17
Name: grade, dtype: float64",0,a68630cfe9dcaa813277f67d06e00d6b44f3160f,1
91,0,15,00e04200534dfe1e5cbb3d90941a31f57dc6dafa,7
23,"21497    0.82
Name: grade, dtype: float64",0,07187367af8e87e64d53bd2d6b3dc68a6a4f9666,2
4,0,0,13dcaee4c8132c1806965fee201bc7d23efdd46f,2
1,0,0,7a2f35d1dfb9518ad3604b94639ea0e632ec55d7,1
195,"27475    1
Name: grade, dtype: float64",22,8708d183379635708c439239350d324486b58a28,10
121,"7576    0.97
Name: grade, dtype: float64",46,373d8c119f124615177d5c39dff70145bc3af1cc,5
107,0,19,d74f82f92ad56a602c776cbb2d90f2e4211159b6,5
216,0,14,dfa6582e3248c506173536f03fa32bc292f5d02a,2
2,0,0,980c16bdf778be7c7d21ed81beaa7015ef4364ef,1
1,0,0,278775224cfb49adec5ae0c5079bf260ecf7bb95,1
14,0,0,5859b7623829ceb1b5f3f74f8c65569dce0983b6,2
6,"14252    1
Name: grade, dtype: float64",0,2c452dadc3ab2518e86f6a5ef3de086a5729f7c9,1
33,"26684    1
Name: grade, dtype: float64",6,88e43e53b4ac1a020b437d65ff6efcfa9eafcaa5,4
24,0,0,bb2c8c732d71dac9524be0619adffac4ab8ed1bd,3
45,"30913    0.97
Name: grade, dtype: float64",4,4a2082cdad389cba5a0f86fc0c0a9bd383d2bc17,2
22,0,0,06871f32741b4bad1c7ca53ab441bc9a78042ccd,2
36,0,0,24c86c1f4b6cc16f1675aebcc983839d97ae4132,2
1,0,0,675fb486ac4d8c96a32b4d711951027747c94a34,1
1,0,0,6cba5c5a83a0ef615eee312c53cbee657e369d3d,1
71,"11126    1
Name: grade, dtype: float64",0,e94186b14a3fa0ac88f06d8043dd09197bc38eb7,2
3,0,0,09edc83d5b3ca2ad6ef04ae26fd69ea4d8591fb8,1
97,0,18,97b0d73bbbe16cc6c6debf1aa8b591e3ef04e522,6
80,"7297    1
Name: grade, dtype: float64",16,db2376c045ae38aa5d6083cee62897b1123000c9,5
9,0,0,c53b64bd4124e60f1ae1ba1230500653ddc91230,1
77,0,2,928fe8a6f3e23ed5d4220096f14a7aab51467fbb,5
324,0,36,073a7831da4073dc584d945032377aafd09c95bb,13
18,0,0,03edc97a7279033d9269b40de538ab9b51779c6a,2
220,0,8,70a5d9e0036491aadd537b403c24d54d477b89ae,7
46,0,4,20cc2ac21fa942889d38481a74cee1bc7b2086a8,3
90,0,4,5f6d088d6862a15cd026f36f7bfd1026831c3d34,4
116,0,0,0fd151b8ef494cc2227450a1d2f4465a0e40f344,11
1,0,0,e1090f725a82ec5867c58cd70eb66197a71f843c,1
1,0,0,d8bd7aed7b216b0d50a596dfcc0f896e61956d1a,1
25,0,0,e2a6f8b4ecc7d07fa20f445cc2fb04bb93bfb905,2
109,0,12,29a9395010203a9e80d92362cc7c5ed1679d7457,11
57,0,0,1a137ece35edd87d3e07b7724a2a29e57e04de49,7
2,0,0,88639a4454fe6e05f67669e1b24c093c6911e4db,1
22,0,0,cbc3c779b44571bec7f876733ec8bf3ef6854c6e,3
54,0,4,a6abb0e98141e14c14b1b6c16df2ca20762b1407,5
6,0,0,d708afd484138baacd3f2cf839c8a89c27ee8062,2
282,0,20,b8f1615e780bee3d24695862ab7624fc2dfb396b,5
3,0,0,37927365797945fb8aad89965b1469adf1140d86,1
36,0,0,e01ff72334e0c29caeb88a78eafa4dce9a871883,5
1,0,0,b2d42074acebd26b588b09ab6850cdd0dfcb3d81,1
75,"31674    0.86
Name: grade, dtype: float64",17,737ea398afbf8f24bcaf8ba1370e6ab823f12fc5,1
1,0,0,1e20ab1862f38b5168c36325a54c7d1f15c98ef3,1
4,0,0,88d2fc564c28de37bc79852bc91d28a1beacdacf,1
7,"7484    0.97
Name: grade, dtype: float64",0,88443b000f83b95cdf0fd12f06971031717dbf65,2
145,0,12,53bc1943e59c36dd292ee70217463abe17f40c81,6
72,0,5,46509af9d569309c3f9929f53687bfc8b1eba694,4
98,0,12,eddd23630d2930462f66d04b1de9a1a1ea4291b1,5
625,"32304    1
Name: grade, dtype: float64",78,7532e2557e63dd4e2ba19f75713237ddca2c9e4c,7
2,0,0,d0ad4dea559af0b0b93cc2b62bf1b2948ee36685,1
