event,grade,quiz,std_id,video
5,1.0,0,73b65709e415aa16fa4fce4b413b6680a304d8ea,1
3,1.0,0,b9c73e668cabe848a6665e169b7679cd05dc70bc,1
2,0.0,0,0c2bbdd52cd7f4da9e7c784825705b95be105310,1
10,1.0,0,65bffd391589df1c63dc1591014f382cec1abb7e,1
1,1.0,0,c1c0ebf8ecb58d08c2523e5f8d3cdae9c9706cd5,1
1,1.0,0,d1757588a48cbc46617be29cc24a5aa7e41d8d02,1
4,0.0,0,ac28bc2f94fcd8fe1122dbdb71f2049fde626ff1,1
1,0.0,0,ca1369d41b618a8aba91f0252a3bc68a95809755,1
1,0.0,0,5539b8ae1f53c3b38f183f58849f0d9626fb49d2,1
1,0.0,0,59ffe89bf8df4d987f2bb31acc08ad33146b58a8,1
3,1.0,0,816722fdde7e817591005d5bbb9c2cabb9a98008,1
1,0.0,0,4a400d9cb9023070f9ef8540db46cfe0fa22465a,1
1,0.0,0,c73549ab821882f600bbfad10e6f54fe261f98f1,1
4,0.0,0,c6dd0a809a8dd703cc8b8a33b5030ff4591e63da,1
2,0.0,0,0c22b95982180013f26f2fd9fd17db08d7bf4b48,1
4,1.0,0,678de7ed6914298f6da501548f4894605170d854,1
1,0.0,0,17265f461aef663d4595015e3d0ab1f00615b8f6,1
1,1.0,0,6410a60093bbe6e31a63fb72fa656f815b0f0d31,1
3,0.0,0,58eb0108ed74545dae17b3ae771c4ea6e7e6b8b3,1
5,0.0,0,e25b36f58b6dfb7bfc62d16a10933e11af3a8ca7,1
1,0.0,0,b3bc966be49d477ed885ba8f33e654bdeb63b6b8,1
3,0.0,0,9d7e456fd77912145d4cd48d3f4eb2eab02098c1,1
3,0.0,0,9366d021a9cb15d75f71578f8cb1883b1679dd4e,1
3,1.0,0,4ec94953e642fd95dcc6578508359758b946eeb2,1
1,0.0,0,5990beffe2c698cebbde5326b210068726fa21d1,1
3,0.0,0,67af577cb39c88d413badf4e55318c48fe1569d8,1
7,1.0,0,db1f34dd72f7bdeaf6149e68a90d305f729d2d7c,1
4,1.0,0,9874ac6ff0cf03309cdbda729c16dd0ea4441fe5,1
3,0.0,0,5e88375692d8d572e1fdc6c8f0b9be346741b1a0,1
2,0.0,0,cadd26f1a494bcc5689e697b0fedd1830960c1e1,1
1,1.0,0,3b824eea608fbdbd563349535bea709f559f9e50,1
2,0.0,0,8ba68a25803b6f33ce67b3d30e0671106479883e,1
2,0.0,0,b5889383e97966316e472c429b2cdd29558ba7b2,1
2,1.0,0,00b6ddf6075ea0df9dcccd854cca7fde21203fdb,1
2,0.0,0,c5255e618b998428927388903373237eefcf72be,1
3,1.0,0,c8e78ea7b6910953167342038cbb8a28d4697292,1
2,1.0,0,eba84edb0525c2d9aff33e2f9a2fa810a7180835,1
3,1.0,0,d9afa066e3a7d324ed7457f93114e95b281a1862,1
3,0.0,0,0eb6f9fa7e8a1b934fa9a105c0e56e96d2b12a49,1
1,0.0,0,d03ca6e6af8d2f251ccb6584e6eefce3cb3a8e57,1
1,0.0,0,3d1acfa7087b4aeab60fc921fb5283ddcb6451c0,1
1,0.0,0,cb77b384d042cd90a071577b3f5b412e05085279,1
2,0.0,0,7efd33ac2d23fbe5e67369ed7465dea926463bc1,1
2,0.0,0,d28da70051377e931f72eebf074ce9e2f1b564be,1
3,0.0,0,49186fa8aff044debc071be2cab67334f02c6cdc,1
2,0.0,0,7daab14828c813be5f4baed0426762b94a7b7a09,1
3,0.0,0,e3134768543fcd28baf73cc94cb25f59caf0238c,1
1,1.0,0,e423ad84656478a16d4f9c7d843d08926f519c51,1
3,1.0,0,6284425142b6e1c2deddc5b9515cbd9fabdde90a,1
3,0.0,0,3b703b10a2144b3d4b29787588d410188972dd76,1
1,0.0,0,32eb960ea28b56c3807c76357b3f4c943daea4b8,1
2,0.0,0,1cced8af42f7107582d775136f0e148781fcb926,1
1,0.0,0,9bf3a1791e973e73a66d5fa79d254d6c0ca55cd8,1
2,0.0,0,ee41a7526aa5ab5382feae239a8ca59ffc333ac9,1
3,0.0,0,25540ac3202ac8eaa47d3363ae670323ef2a48cb,1
2,0.0,0,cbb1e6593822a80d049f0d3a0d68aa0736fe6f33,1
4,0.0,0,6067990f9a8ab743999383f007b49e845dedea50,1
2,0.0,0,cc9b0b37a503e1a407707765b33b1f1ca0a17145,1
1,0.0,0,b408e7723f45be62cbb15b75db57c7d38f31e5ab,1
3,0.0,0,1d8189365ac0f3ec3a829d9ba63b6883cf9288ca,1
1,0.0,0,a41f64a68d0f5358a33c30cbfdc36f8dc619c394,1
3,1.0,0,f3d6aaf590d59915aafada24381f5d1a0bfeea23,1
2,0.0,0,cd6f6ffdfe6e3b994c0ef3f40ab3c93054b755be,1
2,0.0,0,6728e608f29d5588482bc8f43326b714ea3b011c,1
1,0.0,0,480d8defed5d022a0b7a3fea3dae457dfc653d20,1
3,1.0,0,4bf02463208f4cc824cbd3c57af011e6c0f7bc40,1
3,0.0,0,72c246e2ea25f3e187bd229a5894073220753bf8,1
4,0.0,0,b0e3f19846229258798dcd6f34a692ca80d37111,1
2,1.0,0,8fcaa0bfb295a08b3b834f4cfa7e6c5a377d597c,1
3,0.0,0,3febb05279ac5fda7b21b9705dee5df21cf8b1e3,1
4,0.0,0,24cbdbc7d5eac37e806d99abb83984d8fc8a8161,1
1,0.0,0,29d559cefc78943ca597dc17a0f412412030d48f,1
1,0.0,0,aa846e22c78244436f1cbc93938faa6307158424,1
3,0.0,0,73eec1d677048e5c690793732ed397ae7908ca12,1
2,0.0,0,279c4aff5ed7e179bbda1ac2a52c1cb2116a161a,1
4,0.0,0,17902fb946efffd6bd6ba15e90c536804217182b,1
1,0.0,0,fd5213a49dd5914abd00dcfce8b3b447306c8686,1
2,1.0,0,c21d0e565a5551692329bae23ddc33c595dbc7e7,1
3,0.0,0,34d8dcd1fa3b8e45a9557503046c8b771fcfaca6,1
2,0.0,0,f6ba010b0462f8e2b3ab6c619efe242db5d9037f,1
1,0.0,0,9f528ceb44c6a8b75bf08c142f2a6981f24dda42,1
3,1.0,0,560f463fbb3e1c789627bc45041cd1c09a017153,1
1,0.0,0,5f6b78f0b0e5562246f7c58c2cafc3ff1cedb39b,1
3,1.0,0,94736196579aacca7aafe572e652b84c307d61be,1
3,0.0,0,17ad0fb1e6c89897ab3a3e6fc8c118e32acc5184,1
3,0.0,0,25b4efc373df98684873ccf5cc25ecf8ebc93c7d,1
3,0.0,0,01c35d3330b15864ac6f579e503ad379dfaf8f87,1
3,0.0,0,97bf51ac98ae71ebfa8598efc50ec46c70990531,1
2,0.0,0,ed42a804a58b2e37aa83fb120c98635d6d1e480f,1
6,0.0,0,4b4389eed95eeec6b344cb25ffa654b17866ea49,1
2,1.0,0,045bdcb264d881e679883c713ebd9562bf72372b,1
1,1.0,0,bf35e5c3d83ad2daadfd6a476310272de44c88d5,1
2,0.0,0,661d2f357ba565df7fa7b305973cc8e3a8dfcb3d,1
2,1.0,0,c19aed424246092ae0ba42c078345443325b1c94,1
2,0.0,0,19b3de0ebfc804eceeccfd81fc59abf401cdd646,1
1,0.0,0,15ff678f55427d384a226728ff1d40fa8b7f77c4,1
2,0.0,0,35748f7807388876720e9231774c7d32e5fff714,1
3,0.0,0,9ce94cd03650c24bda1d406573c1647b58435a7b,1
2,0.0,0,ecd2660875667ebcd8da067e134a5c4e6dff21a9,1
1,0.0,0,a440b5ad6eab6adb608800ff097d12bad285e5b2,1
1,0.0,0,cec9147374316fcbf7edd64e59c6df94fcf71bf3,1
2,0.0,0,7dcc491312e6374099f8e4943a463b1e66845e5f,1
1,0.0,0,5bc7704df38cda326ab0f6399c6308cf15368105,1
1,0.0,0,689a8e3339f0f44218fc70b36d0d0081c8b8e66e,1
3,0.0,0,53b9515c55575f659ae22709de61525d6bf09ce5,1
1,0.0,0,9e245f73b56221490cb983de77a18fa2a0689ecf,1
2,1.0,0,c555da0935ccd08e7ca1514af16b8f442984b26e,1
2,0.0,0,28d26fbc1c1d7658b2a403d6d3a352fd9dc69133,1
2,0.0,0,4889cd538cdc78903c65c1eafb615cbc159a3e8b,1
2,0.0,0,fb9423ef8979ed8253484074221578dbd54d3c08,1
2,0.0,0,0d3414f32cfdaf75c955b61afad385d424e6234e,1
2,0.0,0,bd7eea6c98a55f2ba121bed00dd58c51f188da21,1
2,0.0,0,fa5295879c7d924c11782b59e12eee313c3074cc,1
2,0.0,0,47c6e40b44ad966adf10b9ae6dab35a34f95a81e,1
2,0.0,0,752d97af20c380e0c69c834fc33904883b09280d,1
2,0.0,0,6d0704239206b96078ab3e7bf10ecf2d16bf07ac,1
2,1.0,0,3c9492ad5fdd8571b71ac6efb9e96df6282ca916,1
2,0.0,0,53e80252a14710df1ba5aa153f9a808b88bad93b,1
3,0.0,0,4150668f6a963ffda74d6b795aa252cbc9e836a1,1
3,0.0,0,693e67abcb60e35707c49fc748989df8ccf7b939,1
1,0.0,0,bdb310b0d60a9e6d81b973737b8167b7d5783adb,1
5,0.0,0,3f234b99d9b26d702c5ca41820534d398babe6d8,1
2,0.0,0,39dcf4c9e35dd606af7c02c88efa1da27f06d87c,1
2,0.0,0,d1f4d231bbd56be89277a768f467b35e38c291c8,1
2,1.0,0,2a9faa22312fa8c4499f2ad1e730f42f1cee68ee,1
1,0.0,0,07955ea21387f8be797d16d20c1b29025ff719a4,1
2,1.0,0,9157675f251da830cf499a2ee14dd984dadb51e4,1
3,0.0,0,3cfec80ba77a880f2b5be359c1dfcff1e1e0ce9c,1
8,1.0,0,2af216f5b38627b0aec3208ea50405f799210b5f,1
3,0.0,0,0f837d26281da9148822bdf05e7f6c4e5e173261,1
2,0.0,0,83693b492e51174cebfa87a4c5a90a1717664db8,1
1,0.0,0,8e57df9351ef99503f3abc5288490c219c10759c,1
4,0.0,0,7557d28b6260fe0f743b9615ff36e28c52d9a724,1
2,0.0,0,87432f48b67920a27e0309bd9e545e7e8d9c58f8,1
2,0.0,0,f1d0e956cd2fe6783b2c48720d5c40f5f26e7c17,1
3,0.0,0,1fa481ca4160dcc9429c0e21bf09d6d4af9f7774,1
2,1.0,0,319a0f1c555028ba9118857bfd7a5498ee79328a,1
2,0.0,0,2314172f9f8a669daf686da4c42c613a6f63feeb,1
1,0.0,0,d0a7a078ea014d8fa28260df63149180d71449b7,1
2,0.0,0,1ed20bbc703b10487cc7c9f8c5f85cadd59b5e97,1
2,1.0,0,df42e01320febbb04a96ca6a859d83b093df88f3,1
2,0.0,0,29bb11ce24e0a56e6f5c9390bf9d1ba167154eaa,1
2,1.0,0,b998fbe7be26485630bdc581292a57e95c4452bf,1
2,0.0,0,00dd380c42b62cf78aa535fdbc022ca2435e2728,1
1,0.0,0,891357ac4aed908075984315769c55cdc3f72fe6,1
2,0.0,0,45af6f2720a40dc8eeedda6392f3865ed091b60f,1
2,0.0,0,6607ce3ad568ed485da86b01ea7bf85456ef6694,1
1,0.0,0,c7c3d885226095fe48b749b6f4552f21779d718f,1
2,0.0,0,5dd5ffe90f841a6c37b96417548eb2865380133e,1
1,0.0,0,a2f29c5e278ebf9aab545688745b32b2c3a4f959,1
2,0.0,0,e1719bee4727a903f0502eed145bf60bf21f2065,1
2,0.0,0,c39e6f97df10d5217d8f8e1eb47ce41e1a7565c2,1
3,0.0,0,135be6dfa22a05f10f66d247202dcb8f39d97d5f,1
2,0.0,0,dc85688d891ea09d9d0098abdc2fed7e599f0496,1
2,1.0,0,b0e47004b39f884efafe2649c9c0c89cd2ce8b29,1
2,0.0,0,b8d086c5f577f58c94afdd1e58433572af7246b1,1
4,1.0,0,db652e466c4c7649d6292a781bbda8afa1df6ea5,1
1,1.0,0,0792e6447f90d0da142db87bb81663cc5cc783ab,1
2,1.0,0,34f42b81a78f36590ff0c5aefbe20fc54ff614fa,1
2,0.0,0,947d96fb6bfcaee2e25a9d63bf66665842c75066,1
2,0.0,0,c252fb66d6b3a6c412446c9a6a67c8ecbfb0c36d,1
2,0.0,0,2923b2874d7116b807f3379d74c6b3fcdad12a7c,1
2,1.0,0,3cdd0d004c3b4b82ae416c9c0731a6c9b8dffeb3,1
2,1.0,0,871d0739296815b76cf27e33432785aaabebca70,1
1,0.0,0,7445cd38f046074c9d01d927c1a5b013c151b111,1
2,0.0,0,5c73b89e8d557fc5ef66b1a52e6f56f50c5118aa,1
2,0.0,0,832583c26d0af2cca6f89d96958a9fce322ac89e,1
2,0.0,0,3c2ca6722f5d36ba9fe9bba8e29a3cf275021543,1
2,0.0,0,1557ee935c64b0536fdfbc25d9e4a98f1cc8067f,1
1,0.0,0,7f3b81f9eac87c1f17825938e71fdf5329d5fe95,1
2,1.0,0,234ae9a2e4f58da7e79e2638b20cb3959c48d99f,1
3,0.0,0,55b304535ce1cfd8776c925b47a5493e852dc830,1
2,0.0,0,334fe24ccaf743f73ec4ab94701eb8ef66d87b4a,1
3,0.0,0,0828819f1e1e30861b2d05750af1d66a6a58677f,1
3,0.0,0,846eade45e49c960c79903f65148f5c2bc407158,1
2,0.0,0,b9c51d4ef00c2f48fab8daf034a8281d3bd580ae,1
1,1.0,0,ada086c41db359314967c5d22df1da1e5d02e3e5,1
1,0.0,0,4591df0353ecddbae8e90c209c9e6ceb9e287ad2,1
2,1.0,0,0987130d437d90d3674139c17aad5f1e83dcc18c,1
2,0.0,0,05df8867bdcb240432f58218b7a6df2dae902096,1
2,1.0,0,57e4aa3f4060305b1c9599be143f3719c3b46b17,1
2,0.0,0,bc077c4a24376971cbde6c1e36a3eb8aa537b34a,1
1,0.0,0,739dfe565e0c4e4c0522c95f242677a1fb750b6b,1
2,0.0,0,48d733190971c30ed5e1331b5e22824f3050a4ae,1
1,0.0,0,869bb819428a0d6a75a7119423a0e0d0fa60607e,1
2,0.0,0,57b7662e64ddbb4ebe16fcb5aa3883823fb45028,1
2,0.0,0,6d5d0c65da6a8e54e36f0cabf8c27324379f4fd3,1
1,1.0,0,4ddd99169143e8801950425ef9aeb9f8e50e5e01,1
2,0.0,0,132756bdf695631d2a6d8685d8f7aec411402f28,1
2,1.0,0,e29ddf7ff30acacbd25708b78c3caa5df6bb364b,1
2,0.0,0,8ba0a38c6bdb402195b644447c67a79eabcbdcdd,1
3,1.0,0,9b1d4bb3077499059acffaecb90e1ff9e5331f03,1
1,0.0,0,553d64e4df2bfa11daa24fb43c0d2ce6e1ee4ee1,1
2,0.0,0,a56eaa401f61f5957ef3c2f85f613d8d7f4a706d,1
2,0.0,0,e70fcf758ded30d56a4d832b56411117789da5e9,1
3,0.0,0,c0fd0278eaf3634a4fb6cccd3d79b88850cbd293,1
3,1.0,0,21adacb23d659767b0f436e3c3aa76419445f5a3,1
1,0.0,0,3f563135d7ea7724d60c99a2faff01de053646d9,1
2,1.0,0,310212ccd6cce8634f4760af7b91c41ecea0ca0a,1
2,0.0,0,f5d1c36c3416e1d45ed02d5ba7f20d2f2ac0d8be,1
2,1.0,0,061010167d8b961a28fcc10c1295c28148bd903f,1
2,0.0,0,87d97bb6f74d61ef6b42e226491b1f79a3921220,1
2,1.0,0,4f63a93b8781b9bca587e296b73dfc13f511e2cf,1
2,0.0,0,f2bfd1c48eceddd4e44e6ee177ea287c578298a9,1
2,1.0,0,abf99e65e9ad3d3b932255abf9047d77abd100e6,1
2,1.0,0,d02615f96ec435b03842d9edd19e213c1ef70513,1
3,1.0,0,cfb5e4882342a241c742cfde41e0b4888aa0d444,1
2,0.0,0,2a99c9595ea94789e603e6b033c6b067a0a86060,1
1,0.0,0,48aa9b4b0cfdaf5f7ac3c13d9504b5153470f208,1
2,1.0,0,68bdaab8d7c1161f8860c0e61b85ea83ff253145,1
2,1.0,0,bcfadcb0c184dbbe8b2ef19437f5d6c82bb7dffb,1
1,0.0,0,862329793fdbcd666d660d9a9d2e3beceb07a0db,1
4,1.0,0,9d2dd2ab2831158bad3e3be97d32346c6055407c,1
2,1.0,0,c1e54deefaa502c2354881e194b1ccf5bcd87660,1
2,0.0,0,3d11ad1514bef38e394b19ef19c958efc7da9dea,1
2,0.0,0,861cbe253e54dbb93a322c3424d62008615b316e,1
3,0.0,0,63af89e39e35420bed4d3e2b3b03fb8e04e8a1c5,1
2,0.0,0,c22c52c86c6b869117c3d4641bda62e5a6256dea,1
1,0.0,0,1f05c7f2ea89b3394840c0d214ff9602c788ead8,1
2,1.0,0,a020dbd3a74604a898b893fe85f83b0642429696,1
2,0.0,0,66237035457d45ec951490aac8de0a88d83a81c4,1
1,1.0,0,2a03a9c8a7de268e903b17257c65439d1163e488,1
1,0.0,0,f04b283b1fe68e6ce81f0cc417b09f9189d4d784,1
3,0.0,0,d9137028fe8ec58d4bb205ca292b3ceedf407b74,1
2,1.0,0,25d975e729fcf09df19949f6332bd95c6a1abf20,1
3,0.0,0,d6507e7c13614717a39de5b9436d742b4249dc66,1
3,0.0,0,4e400f6a987a83f51b8ec9776d4fe06c86d5bb82,1
3,0.0,0,2cd08195d9b723a64b7f9cddc9c66256a20c6bf7,1
2,0.0,0,6dd5c8cea44fa5b5aa71c859eff9de73d5d7aad2,1
2,0.0,0,6a1dc9df72c97810d1d330656b2bdc67e5590fa2,1
1,1.0,0,15a8c1540749df0963602f9950d56922f677861a,1
14,0.0,0,c21a1e3c2618227c47b1b87931caf9337f185384,1
2,0.0,0,f9b12b8cfe6c4c5c2cb6c41d3a42c6e998770cd0,1
2,0.0,0,133db343afdd923dad172f2276209a7eb4239be5,1
3,0.0,0,bc5bfe0f0ef546857023736e728ac0d0c8e22380,1
2,0.0,0,165f9ad31b639137338d0aa416675623a85ed2b7,1
3,0.0,0,3925874ce919fdffde818495d22dc3e1170928dc,1
2,0.0,0,bc3487417790c128c956be82986c7818d898e97d,1
2,0.0,0,fef02114cf409b279a2ee2620388e5654f5c3a8e,1
1,0.0,0,7b5f543f3ee0877b9dcded29e939436597ec5ddf,1
3,0.0,0,dc73fb2374d0e6509e0bed37537511c0e70bcb0c,1
1,1.0,0,65e4888839d88b479bfe9f1b01e778cebc849878,1
2,0.0,0,52364e5c9a4148f978e74f7c255b91ac16bb4a73,1
3,1.0,0,14ecf4fb3a08b9948934394292c78c64dc0aceea,1
1,0.0,0,ebc63a0daabf9266dee23653dfddbc7adfc76f21,1
2,1.0,0,c75ef45cf1d615bba3fb15045756dba9c1d21801,1
3,0.0,0,e2957296dd5bf6d412b29acc43e5c0f5ddc73318,1
5,0.0,0,93d1fe8d238b1b5263ae7fa19408b3fa730f01c0,1
3,1.0,0,5255e8428898dcfdff8c7c5e03c3fafd3bc13b9c,1
1,0.0,0,91c5b7e32fb76d6adb1b70de859edf7ede352d74,1
2,0.0,0,7c868f9e2d8a5e63a5d2fdf5c6cf206fa4b56019,1
1,0.0,0,043fd121cbb7371d80c8f593647356e997b9af55,1
2,1.0,0,0617366ef6367c5818571d5d51a16949c2b60990,1
2,0.0,0,8de587a24829d8fd649ff7eed673ed8ab969d96e,1
2,0.0,0,65dea8a712cf5ee45eb4267d9787589569098f92,1
1,0.0,0,5f6e8bc16ed751c5e64c30eae7b62b11d2202c7f,1
5,0.0,0,7553ddadc122e0e0e95004c255eadafaecd555c3,1
2,1.0,0,c91545a6bba78a7f855ba91448d98d8a0b470a65,1
2,0.0,0,6b1f822a9b0d881422480ff94f27d3ad1ae44062,1
