user_id,NP,NB,NF,MP,SR,RL,AS,ES,TP,session_no
4d89fbeb27415f40d0b3e3f6bf5d72b9588f00ea,10,4,8,5.0,146.762044,1040.8068889999997,0.75,0.25,1027.220213,3
aeca532409bd760cbecd5bbb64a3f2c63cf614fb,1,1,0,nan,0,12.72003,1,0,1097.904533,1
8353b299ec8b1d6fe2d891eea048c7168b71282a,1,0,0,nan,0,0,1,0,1098.281,3
73b6a15852597ee000e780920bfbf12e1b92d43f,3,0,2,1.0,921.868436,0,1,0,924.0,3
6153f2aba2d8abe0159a566939f71eb370cdb59f,1,0,0,nan,0,0,1,0,199.8442595,1
6153f2aba2d8abe0159a566939f71eb370cdb59f,2,0,2,537.5,276.1091612,0,1,0,552.7414119,2
daa442122ceec1cf6f58a334670d7a7696c5289d,2,0,0,1404.0,0,0,1,0,1024.2820000000002,2
d2525fae03a7d46b0151cbd249c692630c548df4,3,7,13,20.0,695.4470050000002,124.0,1,0,968.257828,2
8bfcf3c163924e5650ca1d3fe768c61909784b74,5,0,0,37.5,0,0,1,0,1098.155125,1
8bfcf3c163924e5650ca1d3fe768c61909784b74,0,0,4,nan,902.329425,0,1,0,1008.0,2
de5af27ac0a3b380a91097c07ffc544ceed91a7b,1,0,0,nan,0,0,1,0,109.282834151,2
de5af27ac0a3b380a91097c07ffc544ceed91a7b,3,1,0,24.0,0,17.800928999999883,1,0,989.263854,4
9341d086d4d0d7392ece94c7ce69269c53307582,1,0,0,nan,0,0,1,0,1098.277021,1
9341d086d4d0d7392ece94c7ce69269c53307582,4,0,0,265.0,0,0,1,0,1097.578242,2
ccb1e14bc22e185cb7fef4571d5f8a635de73f0a,3,0,0,216.0,0,0,1,0,381.670879582,1
ccb1e14bc22e185cb7fef4571d5f8a635de73f0a,2,6,0,24.0,0,1049.9458594399998,1,0,716.7130072980001,2
ccb1e14bc22e185cb7fef4571d5f8a635de73f0a,0,6,10,nan,629.4146514560001,271.2220448339999,1,0,325.0,5
045bdcb264d881e679883c713ebd9562bf72372b,1,0,0,nan,0,0,1.125,0.125,1097.882298,2
24c9f4ad355c4fc621aab7ed82c4738434f58411,5,6,3,26.0,37.952,532.8520000000002,1,0,1096.003,1
2287b3ba2eed3319e52949e54cc5278c54bb8a7a,40,2,43,3.0,1328.9433279999996,4.764999999999958,1.125,0.125,1094.6,1
1291301adba63fabbe3ca98743d7090370b0cb4c,1,0,0,nan,0,0,1,0,1098.081,2
44ff570944a843f5561ec307182312dad4397027,9,1,1,46.0,8.0,11.319478000000004,1,0,1098.130158,1
47645ecf034e2cdab9a92e4728bf6a48c2de77ab,2,0,0,506.00000000000006,0,0,1,0,1098.26379395,1
61b85708829dac5dc9ec92e78c612a11b79451ca,1,1,0,1.0,0,0.18723100000011073,1,0,1098.419976,1
d097d029d64f91086dc0380a932d274cd5e2d6a6,1,1,0,nan,0,21.381999999999998,1,0,1098.203,1
f815f8c23c73d8414e1f55bcfdf41a840377eec3,2,0,0,3.0,0,0,1,0,267.657111,1
93c41d67b72ad73c5a999d0e3fbb1384eb9719bc,1,0,0,nan,0,0,1,0,1096.29869,1
210c8031cb554576eb88de8f3c1f1f6999635983,1,0,0,13.0,0,0,1.5,0.5,149.108473,1
b7c1f9e7ac203929c4b0008709ce6236a64c64c8,2,3,0,351.0,0,55.03587700000002,1.125,-0.125,364.171298,1
b7c1f9e7ac203929c4b0008709ce6236a64c64c8,1,4,3,nan,196.544595,61.14811599999996,1,0,1098.312613,2
e0632a1646a4407b18c7a9a3f949e56f0b415929,3,0,0,143.5,0,0,1,0,1097.098595,2
3b8dc581f2d14b2d5600c83cf4cde720d80b2b86,7,0,3,3.0,44.999175392099865,0,1,0,1098.1420016,1
13b5ca68eca49e604c4a2b1606557c430a69a541,18,7,0,30.000000000000004,0,158.558407,1,0,1098.258185,2
3acd05fd43c78ca5de6ca720317a3e7c1b569463,1,0,0,nan,0,0,1,0,1098.330565,1
19e21f39b1b8a86066aea9995a42e706a4acdd4c,1,0,0,nan,0,0,1,0,186.577521147,1
19e21f39b1b8a86066aea9995a42e706a4acdd4c,1,2,1,nan,96.0,142.98846706499998,1,0,140.329842224,2
19e21f39b1b8a86066aea9995a42e706a4acdd4c,2,0,0,1539.0,0,0,1,0,919.48109329,4
5320b1cb934b6bd4048062e02402140e9db4a558,0,0,6,nan,669.19375,0,0.91666666666666663,-0.08333333333333337,946.10125,1
e79e7d3121754911b65f5a3516297b56c5cb905a,1,1,0,nan,0,12.699253,1.25,0.25,264.122194,2
405cadb7daa12886e519255861ee0fc124d4f7ce,1,0,0,nan,0,0,1.25,0.25,1097.9815,1
405cadb7daa12886e519255861ee0fc124d4f7ce,2,2,5,1.0,904.8425000000001,238.73300000000006,1,0,1098.3815,2
a8356ada35181f87eb0b2662fae38371d7f98e9d,2,0,1,15.000000000000002,133.855668355,0,1,0,996.261108399,3
c1a6d5ab525a1a89952a501537eeb5da22dfc1d7,4,0,0,14.0,0,0,1,0,1098.374232,1
ff1873225e8620ce44ee9b904b3f7d4e8a0559d5,2,0,25,1.0,737.615893,0,1,0,844.0,2
14d1bedcd76b9d41708bcc3774f3224968380ebc,6,0,0,3.0,0,0,1,0,1098.2189063,2
abf39eafcc7b76af17804fafbb408b4f488b693b,14,0,7,3.5,7.51,0,1,0,1098.261,1
21e6329518ce57f8a6ef9fa4736db2510ab218c5,1,0,0,nan,0,0,1,0,1098.197165,1
a599aefe59e838e48a823b583ce2107ce0013075,1,0,0,102.0,0,0,1,0,475.141,2
8713eb1d7cdc3272dd4101fedf7e6967a0efb81c,2,0,0,1.0,0,0,1,0,249.515986,1
8713eb1d7cdc3272dd4101fedf7e6967a0efb81c,9,2,0,21.0,0,31.238275999999985,1,0,849.1308160000001,2
6d2161cb1f93cabdcc17e7b7134ea0ba3620dcc7,3,0,0,1.0,0,0,1,0,242.261,1
250ac08eae7b81f9df6d9900460d8efb45e79e36,3,0,0,204.0,0,0,1,0,1098.164058,1
87f2e1c9442b0631738edaa1116ce710327ec2f1,10,5,3,6.5,546.5995379999999,547.6688330000001,1,0,1098.173592,1
56464935c3958c00d2fce0bbd827ac4ddf1746e3,10,4,1,34.0,386.549752,471.13136199999985,1,0,768.2429079999999,2
56464935c3958c00d2fce0bbd827ac4ddf1746e3,1,0,0,nan,0,0,1,0,253.3175460000001,3
aa3e980a1d60ea27824a7480356c891313d5e48b,1,0,0,nan,0,0,1.25,0.25,1098.236511,1
aa3e980a1d60ea27824a7480356c891313d5e48b,1,0,0,nan,0,0,1.75,0.25,1098.290275,2
ab82679bca41fe05b14533cac902dfb1d853c398,4,3,1,106.0,1094.0,261.323133,1,0,1098.301,1
fbfdb56a2a3e48124b2bf8bb75c0385dedcdb53d,1,3,11,nan,331.4462500000001,52.05000000000007,1.125,0.125,806.50125,1
fbfdb56a2a3e48124b2bf8bb75c0385dedcdb53d,3,2,3,1.0,75.52375000000002,807.13,1.375,0.125,1098.25125,2
fbfdb56a2a3e48124b2bf8bb75c0385dedcdb53d,0,0,16,nan,906.105,0,1,0,923.0,3
6060bbd73008a8af6724ff9fdb7ec411f969c9a8,1,0,0,nan,0,0,1,0,1098.261,1
6060bbd73008a8af6724ff9fdb7ec411f969c9a8,1,3,5,nan,233.06200000000004,35.435,1,0,245.022,2
9dc4c375f87a86c705632d915da038684bd182b6,6,2,0,170.0,0,35.05768899999987,1,0,1098.218856,1
